datetime,CZCE.TA005.open,CZCE.TA005.high,CZCE.TA005.low,CZCE.TA005.close,CZCE.TA005.volume,CZCE.TA005.open_oi,CZCE.TA005.close_oi
2019-11-28 23:21:00.000000000,4778.0,4780.0,4778.0,4778.0,144,718670,718730
2019-11-28 23:22:00.000000000,4778.0,4778.0,4778.0,4778.0,46,718730,718764
2019-11-28 23:23:00.000000000,4778.0,4778.0,4778.0,4778.0,64,718764,718772
2019-11-28 23:24:00.000000000,4778.0,4778.0,4778.0,4778.0,62,718772,718750
2019-11-28 23:25:00.000000000,4778.0,4778.0,4776.0,4776.0,108,718750,718698
2019-11-28 23:26:00.000000000,4776.0,4778.0,4776.0,4778.0,40,718698,718694
2019-11-28 23:27:00.000000000,4778.0,4778.0,4776.0,4776.0,132,718694,718708
2019-11-28 23:28:00.000000000,4776.0,4778.0,4776.0,4776.0,174,718708,718760
2019-11-28 23:29:00.000000000,4776.0,4780.0,4776.0,4780.0,860,718760,718416
2019-11-29 09:00:00.000000000,4780.0,4782.0,4778.0,4780.0,2482,718416,719730
2019-11-29 09:01:00.000000000,4780.0,4782.0,4778.0,4782.0,360,719730,719890
2019-11-29 09:02:00.000000000,4782.0,4782.0,4778.0,4780.0,346,719890,720110
2019-11-29 09:03:00.000000000,4780.0,4780.0,4776.0,4778.0,530,720110,720194
2019-11-29 09:04:00.000000000,4778.0,4778.0,4774.0,4776.0,212,720194,720224
2019-11-29 09:05:00.000000000,4776.0,4778.0,4776.0,4778.0,146,720224,720276
2019-11-29 09:06:00.000000000,4778.0,4778.0,4774.0,4776.0,380,720276,720474
2019-11-29 09:07:00.000000000,4776.0,4776.0,4774.0,4774.0,1370,720474,720936
2019-11-29 09:08:00.000000000,4774.0,4776.0,4772.0,4772.0,542,720936,721056
2019-11-29 09:09:00.000000000,4772.0,4778.0,4772.0,4778.0,766,721056,720870
2019-11-29 09:10:00.000000000,4778.0,4778.0,4774.0,4774.0,166,720870,720940
2019-11-29 09:11:00.000000000,4774.0,4778.0,4774.0,4776.0,64,720940,720950
2019-11-29 09:12:00.000000000,4776.0,4778.0,4776.0,4776.0,26,720950,720954
2019-11-29 09:13:00.000000000,4776.0,4782.0,4776.0,4780.0,1052,720954,720916
2019-11-29 09:14:00.000000000,4780.0,4782.0,4778.0,4782.0,604,720916,720752
2019-11-29 09:15:00.000000000,4782.0,4782.0,4780.0,4782.0,314,720752,720768
2019-11-29 09:16:00.000000000,4782.0,4784.0,4782.0,4782.0,284,720768,720810
2019-11-29 09:17:00.000000000,4782.0,4784.0,4780.0,4784.0,756,720810,721190
2019-11-29 09:18:00.000000000,4784.0,4784.0,4780.0,4782.0,718,721190,721210
2019-11-29 09:19:00.000000000,4782.0,4782.0,4780.0,4780.0,360,721210,721086
2019-11-29 09:20:00.000000000,4780.0,4782.0,4780.0,4782.0,612,721086,721066
2019-11-29 09:21:00.000000000,4782.0,4782.0,4780.0,4782.0,236,721066,721038
2019-11-29 09:22:00.000000000,4782.0,4784.0,4782.0,4782.0,238,721038,720954
2019-11-29 09:23:00.000000000,4782.0,4784.0,4780.0,4780.0,1148,720954,721688
2019-11-29 09:24:00.000000000,4780.0,4784.0,4780.0,4784.0,468,721688,721848
2019-11-29 09:25:00.000000000,4784.0,4788.0,4784.0,4788.0,1324,721848,721262
2019-11-29 09:26:00.000000000,4788.0,4788.0,4786.0,4786.0,596,721262,721138
2019-11-29 09:27:00.000000000,4786.0,4788.0,4786.0,4786.0,980,721138,721550
2019-11-29 09:28:00.000000000,4786.0,4788.0,4784.0,4786.0,358,721550,721704
2019-11-29 09:29:00.000000000,4786.0,4788.0,4786.0,4786.0,388,721704,721762
2019-11-29 09:30:00.000000000,4786.0,4792.0,4786.0,4792.0,2384,721762,721080
2019-11-29 09:31:00.000000000,4792.0,4794.0,4790.0,4794.0,1856,721080,721238
2019-11-29 09:32:00.000000000,4794.0,4796.0,4792.0,4796.0,1792,721238,721542
2019-11-29 09:33:00.000000000,4796.0,4802.0,4794.0,4800.0,3994,721542,721048
2019-11-29 09:34:00.000000000,4800.0,4812.0,4800.0,4810.0,7804,721048,721492
2019-11-29 09:35:00.000000000,4810.0,4820.0,4810.0,4820.0,10734,721492,721248
2019-11-29 09:36:00.000000000,4820.0,4820.0,4816.0,4818.0,9162,721248,720970
2019-11-29 09:37:00.000000000,4818.0,4826.0,4818.0,4824.0,11008,720970,720638
2019-11-29 09:38:00.000000000,4824.0,4828.0,4824.0,4826.0,7752,720638,720934
2019-11-29 09:39:00.000000000,4826.0,4828.0,4818.0,4820.0,6028,720934,721394
2019-11-29 09:40:00.000000000,4820.0,4822.0,4814.0,4816.0,5260,721394,722256
2019-11-29 09:41:00.000000000,4816.0,4818.0,4814.0,4816.0,1892,722256,722402
2019-11-29 09:42:00.000000000,4816.0,4816.0,4812.0,4814.0,2760,722402,722812
2019-11-29 09:43:00.000000000,4814.0,4816.0,4812.0,4812.0,2072,722812,722510
2019-11-29 09:44:00.000000000,4812.0,4818.0,4812.0,4818.0,2902,722510,724070
2019-11-29 09:45:00.000000000,4818.0,4820.0,4812.0,4814.0,2316,724070,724504
2019-11-29 09:46:00.000000000,4814.0,4814.0,4810.0,4810.0,1790,724504,725022
2019-11-29 09:47:00.000000000,4810.0,4814.0,4810.0,4814.0,1186,725022,725354
2019-11-29 09:48:00.000000000,4814.0,4814.0,4812.0,4814.0,952,725354,725774
2019-11-29 09:49:00.000000000,4814.0,4814.0,4812.0,4814.0,498,725774,725634
2019-11-29 09:50:00.000000000,4814.0,4814.0,4812.0,4812.0,404,725634,725646
2019-11-29 09:51:00.000000000,4812.0,4814.0,4812.0,4814.0,510,725646,725754
2019-11-29 09:52:00.000000000,4814.0,4814.0,4808.0,4808.0,1356,725754,726264
2019-11-29 09:53:00.000000000,4808.0,4814.0,4808.0,4812.0,1404,726264,726664
2019-11-29 09:54:00.000000000,4812.0,4814.0,4810.0,4810.0,346,726664,726860
2019-11-29 09:55:00.000000000,4810.0,4814.0,4810.0,4814.0,710,726860,726976
2019-11-29 09:56:00.000000000,4814.0,4814.0,4812.0,4812.0,252,726976,726924
2019-11-29 09:57:00.000000000,4812.0,4814.0,4810.0,4812.0,602,726924,726876
2019-11-29 09:58:00.000000000,4812.0,4814.0,4812.0,4812.0,340,726876,727052
2019-11-29 09:59:00.000000000,4812.0,4818.0,4812.0,4816.0,1516,727052,727042
2019-11-29 10:00:00.000000000,4816.0,4820.0,4816.0,4818.0,2202,727042,727654
2019-11-29 10:01:00.000000000,4818.0,4818.0,4814.0,4814.0,356,727654,727636
2019-11-29 10:02:00.000000000,4814.0,4816.0,4814.0,4816.0,216,727636,727592
2019-11-29 10:03:00.000000000,4816.0,4820.0,4816.0,4820.0,1096,727592,727242
2019-11-29 10:04:00.000000000,4820.0,4820.0,4812.0,4812.0,1280,727242,727226
2019-11-29 10:05:00.000000000,4812.0,4816.0,4812.0,4814.0,1388,727226,727774
2019-11-29 10:06:00.000000000,4814.0,4816.0,4812.0,4814.0,782,727774,727592
2019-11-29 10:07:00.000000000,4814.0,4816.0,4814.0,4814.0,256,727592,727542
2019-11-29 10:08:00.000000000,4814.0,4816.0,4812.0,4812.0,972,727542,727082
2019-11-29 10:09:00.000000000,4812.0,4812.0,4810.0,4810.0,248,727082,727090
2019-11-29 10:10:00.000000000,4810.0,4816.0,4810.0,4816.0,1138,727090,727502
2019-11-29 10:11:00.000000000,4816.0,4816.0,4812.0,4814.0,228,727502,727458
2019-11-29 10:12:00.000000000,4814.0,4816.0,4812.0,4814.0,262,727458,727402
2019-11-29 10:13:00.000000000,4814.0,4814.0,4812.0,4812.0,866,727402,727500
2019-11-29 10:14:00.000000000,4812.0,4812.0,4808.0,4812.0,888,727500,727684
2019-11-29 10:30:00.000000000,4812.0,4812.0,4810.0,4812.0,1020,727684,728256
2019-11-29 10:31:00.000000000,4812.0,4816.0,4812.0,4814.0,858,728256,728606
2019-11-29 10:32:00.000000000,4814.0,4816.0,4812.0,4814.0,662,728606,729026
2019-11-29 10:33:00.000000000,4814.0,4816.0,4812.0,4814.0,506,729026,728826
2019-11-29 10:34:00.000000000,4814.0,4816.0,4812.0,4814.0,938,728826,729162
2019-11-29 10:35:00.000000000,4814.0,4816.0,4812.0,4812.0,352,729162,729330
2019-11-29 10:36:00.000000000,4812.0,4814.0,4812.0,4814.0,532,729330,729468
2019-11-29 10:37:00.000000000,4814.0,4816.0,4812.0,4812.0,808,729468,729768
2019-11-29 10:38:00.000000000,4812.0,4812.0,4810.0,4810.0,324,729768,729856
2019-11-29 10:39:00.000000000,4810.0,4814.0,4810.0,4812.0,412,729856,729578
2019-11-29 10:40:00.000000000,4812.0,4812.0,4810.0,4810.0,556,729578,729372
2019-11-29 10:41:00.000000000,4810.0,4810.0,4808.0,4810.0,714,729372,729492
2019-11-29 10:42:00.000000000,4810.0,4810.0,4806.0,4810.0,2066,729492,729650
2019-11-29 10:43:00.000000000,4810.0,4810.0,4808.0,4808.0,750,729650,730082
2019-11-29 10:44:00.000000000,4808.0,4808.0,4806.0,4808.0,384,730082,730028
2019-11-29 10:45:00.000000000,4808.0,4810.0,4806.0,4810.0,918,730028,730466
2019-11-29 10:46:00.000000000,4810.0,4810.0,4808.0,4810.0,602,730466,730700
2019-11-29 10:47:00.000000000,4810.0,4816.0,4808.0,4812.0,1232,730700,730698
2019-11-29 10:48:00.000000000,4812.0,4814.0,4812.0,4814.0,50,730698,730672
2019-11-29 10:49:00.000000000,4814.0,4816.0,4812.0,4816.0,2698,730672,731620
2019-11-29 10:50:00.000000000,4816.0,4816.0,4812.0,4812.0,1722,731620,732134
2019-11-29 10:51:00.000000000,4812.0,4816.0,4812.0,4816.0,1296,732134,731962
2019-11-29 10:52:00.000000000,4816.0,4818.0,4816.0,4818.0,316,731962,731894
2019-11-29 10:53:00.000000000,4818.0,4818.0,4814.0,4816.0,1182,731894,731658
2019-11-29 10:54:00.000000000,4816.0,4816.0,4814.0,4816.0,360,731658,731696
2019-11-29 10:55:00.000000000,4816.0,4818.0,4816.0,4818.0,1292,731696,731714
2019-11-29 10:56:00.000000000,4818.0,4820.0,4816.0,4820.0,3158,731714,731286
2019-11-29 10:57:00.000000000,4820.0,4820.0,4816.0,4818.0,782,731286,731488
2019-11-29 10:58:00.000000000,4818.0,4818.0,4816.0,4816.0,116,731488,731426
2019-11-29 10:59:00.000000000,4816.0,4818.0,4814.0,4816.0,678,731426,731466
2019-11-29 11:00:00.000000000,4816.0,4818.0,4816.0,4816.0,560,731466,731294
2019-11-29 11:01:00.000000000,4816.0,4818.0,4816.0,4816.0,86,731294,731232
2019-11-29 11:02:00.000000000,4816.0,4818.0,4816.0,4818.0,194,731232,731140
2019-11-29 11:03:00.000000000,4818.0,4818.0,4816.0,4816.0,736,731140,731436
2019-11-29 11:04:00.000000000,4816.0,4820.0,4816.0,4820.0,952,731436,731788
2019-11-29 11:05:00.000000000,4820.0,4822.0,4818.0,4820.0,884,731788,731928
2019-11-29 11:06:00.000000000,4820.0,4822.0,4818.0,4820.0,2246,731928,733322
2019-11-29 11:07:00.000000000,4820.0,4822.0,4816.0,4820.0,1342,733322,733570
2019-11-29 11:08:00.000000000,4820.0,4822.0,4818.0,4822.0,940,733570,733620
2019-11-29 11:09:00.000000000,4822.0,4824.0,4820.0,4822.0,1138,733620,733644
2019-11-29 11:10:00.000000000,4822.0,4826.0,4820.0,4822.0,4240,733644,733680
2019-11-29 11:11:00.000000000,4822.0,4822.0,4814.0,4814.0,1958,733680,734088
2019-11-29 11:12:00.000000000,4814.0,4816.0,4812.0,4814.0,826,734088,734098
2019-11-29 11:13:00.000000000,4814.0,4816.0,4814.0,4816.0,922,734098,734358
2019-11-29 11:14:00.000000000,4816.0,4818.0,4812.0,4812.0,774,734358,734028
2019-11-29 11:15:00.000000000,4812.0,4816.0,4812.0,4816.0,844,734028,734174
2019-11-29 11:16:00.000000000,4816.0,4818.0,4816.0,4818.0,276,734174,734024
2019-11-29 11:17:00.000000000,4818.0,4818.0,4814.0,4816.0,448,734024,733992
2019-11-29 11:18:00.000000000,4816.0,4816.0,4814.0,4814.0,118,733992,733932
2019-11-29 11:19:00.000000000,4814.0,4816.0,4808.0,4810.0,2926,733932,733504
2019-11-29 11:20:00.000000000,4810.0,4812.0,4810.0,4810.0,1062,733504,733482
2019-11-29 11:21:00.000000000,4810.0,4812.0,4810.0,4810.0,238,733482,733334
2019-11-29 11:22:00.000000000,4810.0,4814.0,4810.0,4812.0,884,733334,733320
2019-11-29 11:23:00.000000000,4812.0,4812.0,4806.0,4810.0,2358,733320,733616
2019-11-29 11:24:00.000000000,4810.0,4812.0,4808.0,4810.0,842,733616,733440
2019-11-29 11:25:00.000000000,4810.0,4812.0,4808.0,4810.0,502,733440,733514
2019-11-29 11:26:00.000000000,4810.0,4812.0,4808.0,4810.0,766,733514,733744
2019-11-29 11:27:00.000000000,4810.0,4810.0,4810.0,4810.0,132,733744,733786
2019-11-29 11:28:00.000000000,4810.0,4812.0,4810.0,4810.0,546,733786,733824
2019-11-29 11:29:00.000000000,4810.0,4810.0,4806.0,4810.0,974,733824,733846
2019-11-29 13:30:00.000000000,4810.0,4814.0,4808.0,4814.0,2434,733846,734058
2019-11-29 13:31:00.000000000,4814.0,4814.0,4810.0,4812.0,818,734058,734074
2019-11-29 13:32:00.000000000,4812.0,4818.0,4812.0,4814.0,1326,734074,733982
2019-11-29 13:33:00.000000000,4814.0,4818.0,4814.0,4816.0,614,733982,734130
2019-11-29 13:34:00.000000000,4816.0,4818.0,4816.0,4816.0,1090,734130,734338
2019-11-29 13:35:00.000000000,4816.0,4820.0,4814.0,4820.0,1576,734338,734280
2019-11-29 13:36:00.000000000,4820.0,4820.0,4816.0,4816.0,2478,734280,735132
2019-11-29 13:37:00.000000000,4816.0,4818.0,4814.0,4814.0,1992,735132,734186
2019-11-29 13:38:00.000000000,4814.0,4814.0,4812.0,4812.0,1414,734186,733622
2019-11-29 13:39:00.000000000,4812.0,4816.0,4812.0,4814.0,736,733622,734048
2019-11-29 13:40:00.000000000,4814.0,4816.0,4812.0,4814.0,1312,734048,734464
2019-11-29 13:41:00.000000000,4814.0,4816.0,4812.0,4814.0,1124,734464,734284
2019-11-29 13:42:00.000000000,4814.0,4816.0,4812.0,4816.0,184,734284,734366
2019-11-29 13:43:00.000000000,4816.0,4816.0,4812.0,4814.0,296,734366,734486
2019-11-29 13:44:00.000000000,4814.0,4814.0,4812.0,4814.0,440,734486,734302
2019-11-29 13:45:00.000000000,4814.0,4816.0,4812.0,4814.0,308,734302,734276
2019-11-29 13:46:00.000000000,4814.0,4814.0,4812.0,4814.0,122,734276,734286
2019-11-29 13:47:00.000000000,4814.0,4814.0,4806.0,4808.0,1606,734286,734104
2019-11-29 13:48:00.000000000,4808.0,4810.0,4806.0,4808.0,926,734104,733838
2019-11-29 13:49:00.000000000,4808.0,4808.0,4802.0,4806.0,2474,733838,733880
2019-11-29 13:50:00.000000000,4806.0,4810.0,4806.0,4808.0,1748,733880,733658
2019-11-29 13:51:00.000000000,4808.0,4808.0,4804.0,4804.0,1032,733658,733702
2019-11-29 13:52:00.000000000,4804.0,4806.0,4804.0,4804.0,1152,733702,733176
2019-11-29 13:53:00.000000000,4804.0,4806.0,4804.0,4804.0,286,733176,733226
2019-11-29 13:54:00.000000000,4804.0,4806.0,4802.0,4804.0,586,733226,733004
2019-11-29 13:55:00.000000000,4804.0,4804.0,4800.0,4802.0,1710,733004,733232
2019-11-29 13:56:00.000000000,4802.0,4804.0,4800.0,4804.0,844,733232,733286
2019-11-29 13:57:00.000000000,4804.0,4804.0,4802.0,4802.0,222,733286,733218
2019-11-29 13:58:00.000000000,4802.0,4802.0,4800.0,4800.0,410,733218,733414
2019-11-29 13:59:00.000000000,4800.0,4802.0,4800.0,4800.0,1254,733414,734036
2019-11-29 14:00:00.000000000,4800.0,4804.0,4798.0,4804.0,734,734036,733846
2019-11-29 14:01:00.000000000,4804.0,4804.0,4802.0,4802.0,618,733846,733832
2019-11-29 14:02:00.000000000,4802.0,4806.0,4802.0,4806.0,758,733832,733852
2019-11-29 14:03:00.000000000,4806.0,4806.0,4800.0,4802.0,1520,733852,734394
2019-11-29 14:04:00.000000000,4802.0,4804.0,4802.0,4802.0,50,734394,734392
2019-11-29 14:05:00.000000000,4802.0,4804.0,4802.0,4804.0,232,734392,734410
2019-11-29 14:06:00.000000000,4804.0,4806.0,4804.0,4804.0,396,734410,734612
2019-11-29 14:07:00.000000000,4804.0,4806.0,4802.0,4802.0,324,734612,734838
2019-11-29 14:08:00.000000000,4802.0,4804.0,4802.0,4802.0,132,734838,734896
2019-11-29 14:09:00.000000000,4802.0,4802.0,4800.0,4800.0,604,734896,734924
2019-11-29 14:10:00.000000000,4800.0,4802.0,4798.0,4800.0,338,734924,735010
2019-11-29 14:11:00.000000000,4800.0,4804.0,4800.0,4802.0,640,735010,734718
2019-11-29 14:12:00.000000000,4802.0,4804.0,4802.0,4804.0,174,734718,734774
2019-11-29 14:13:00.000000000,4804.0,4804.0,4802.0,4802.0,166,734774,734758
2019-11-29 14:14:00.000000000,4802.0,4804.0,4802.0,4802.0,140,734758,734786
2019-11-29 14:15:00.000000000,4802.0,4806.0,4802.0,4806.0,316,734786,734906
2019-11-29 14:16:00.000000000,4806.0,4806.0,4804.0,4806.0,440,734906,734990
2019-11-29 14:17:00.000000000,4806.0,4808.0,4804.0,4808.0,214,734990,735054
2019-11-29 14:18:00.000000000,4808.0,4808.0,4806.0,4808.0,350,735054,734938
2019-11-29 14:19:00.000000000,4808.0,4808.0,4804.0,4806.0,690,734938,734964
2019-11-29 14:20:00.000000000,4806.0,4808.0,4806.0,4806.0,182,734964,734992
2019-11-29 14:21:00.000000000,4806.0,4806.0,4802.0,4802.0,1986,734992,735064
2019-11-29 14:22:00.000000000,4802.0,4804.0,4802.0,4804.0,250,735064,735102
2019-11-29 14:23:00.000000000,4804.0,4806.0,4804.0,4806.0,240,735102,735176
2019-11-29 14:24:00.000000000,4806.0,4806.0,4802.0,4804.0,748,735176,735008
2019-11-29 14:25:00.000000000,4804.0,4804.0,4800.0,4804.0,530,735008,734952
2019-11-29 14:26:00.000000000,4804.0,4806.0,4802.0,4804.0,404,734952,735122
2019-11-29 14:27:00.000000000,4804.0,4806.0,4804.0,4804.0,884,735122,735568
2019-11-29 14:28:00.000000000,4804.0,4806.0,4802.0,4804.0,228,735568,735632
2019-11-29 14:29:00.000000000,4804.0,4806.0,4804.0,4806.0,70,735632,735690
2019-11-29 14:30:00.000000000,4806.0,4808.0,4806.0,4808.0,462,735690,735800
2019-11-29 14:31:00.000000000,4808.0,4808.0,4804.0,4806.0,338,735800,735920
2019-11-29 14:32:00.000000000,4806.0,4806.0,4804.0,4804.0,776,735920,735936
2019-11-29 14:33:00.000000000,4804.0,4806.0,4802.0,4802.0,1626,735936,735908
2019-11-29 14:34:00.000000000,4802.0,4804.0,4802.0,4804.0,130,735908,735818
2019-11-29 14:35:00.000000000,4804.0,4806.0,4802.0,4802.0,1390,735818,736402
2019-11-29 14:36:00.000000000,4802.0,4804.0,4800.0,4802.0,540,736402,736494
2019-11-29 14:37:00.000000000,4802.0,4802.0,4800.0,4800.0,462,736494,736710
2019-11-29 14:38:00.000000000,4800.0,4800.0,4798.0,4798.0,1144,736710,736830
2019-11-29 14:39:00.000000000,4798.0,4800.0,4798.0,4800.0,568,736830,736868
2019-11-29 14:40:00.000000000,4800.0,4800.0,4798.0,4800.0,426,736868,737028
2019-11-29 14:41:00.000000000,4800.0,4800.0,4798.0,4800.0,1464,737028,737488
2019-11-29 14:42:00.000000000,4800.0,4800.0,4794.0,4794.0,1286,737488,737422
2019-11-29 14:43:00.000000000,4794.0,4796.0,4794.0,4794.0,490,737422,737562
2019-11-29 14:44:00.000000000,4794.0,4796.0,4792.0,4794.0,1564,737562,737786
2019-11-29 14:45:00.000000000,4794.0,4796.0,4792.0,4796.0,1656,737786,737894
2019-11-29 14:46:00.000000000,4796.0,4796.0,4794.0,4796.0,328,737894,738082
2019-11-29 14:47:00.000000000,4796.0,4796.0,4792.0,4796.0,914,738082,738352
2019-11-29 14:48:00.000000000,4796.0,4796.0,4794.0,4794.0,466,738352,738374
2019-11-29 14:49:00.000000000,4794.0,4802.0,4794.0,4800.0,1346,738374,738000
2019-11-29 14:50:00.000000000,4800.0,4808.0,4798.0,4806.0,1752,738000,737794
2019-11-29 14:51:00.000000000,4806.0,4806.0,4804.0,4806.0,636,737794,737814
2019-11-29 14:52:00.000000000,4806.0,4808.0,4804.0,4806.0,960,737814,737712
2019-11-29 14:53:00.000000000,4806.0,4808.0,4804.0,4808.0,1266,737712,737454
2019-11-29 14:54:00.000000000,4808.0,4810.0,4806.0,4810.0,1066,737454,737658
2019-11-29 14:55:00.000000000,4810.0,4812.0,4806.0,4810.0,1418,737658,737686
2019-11-29 14:56:00.000000000,4810.0,4816.0,4810.0,4812.0,1540,737686,736986
2019-11-29 14:57:00.000000000,4812.0,4818.0,4812.0,4816.0,1586,736986,736878
2019-11-29 14:58:00.000000000,4816.0,4818.0,4814.0,4818.0,2312,736878,735858
2019-11-29 14:59:00.000000000,4818.0,4820.0,4816.0,4818.0,5264,735858,735260
2019-11-29 21:00:00.000000000,4828.0,4828.0,4814.0,4818.0,6042,735260,736226
2019-11-29 21:01:00.000000000,4818.0,4818.0,4812.0,4812.0,1940,736226,735866
2019-11-29 21:02:00.000000000,4812.0,4814.0,4810.0,4810.0,2950,735866,735444
2019-11-29 21:03:00.000000000,4810.0,4812.0,4806.0,4810.0,2558,735444,735110
2019-11-29 21:04:00.000000000,4810.0,4814.0,4810.0,4814.0,800,735110,735150
2019-11-29 21:05:00.000000000,4814.0,4814.0,4810.0,4812.0,950,735150,735414
2019-11-29 21:06:00.000000000,4812.0,4812.0,4810.0,4810.0,412,735414,735450
2019-11-29 21:07:00.000000000,4810.0,4814.0,4810.0,4812.0,822,735450,735552
2019-11-29 21:08:00.000000000,4812.0,4812.0,4810.0,4810.0,1138,735552,736252
2019-11-29 21:09:00.000000000,4810.0,4810.0,4808.0,4808.0,614,736252,736150
2019-11-29 21:10:00.000000000,4808.0,4808.0,4802.0,4802.0,2532,736150,735104
2019-11-29 21:11:00.000000000,4802.0,4806.0,4802.0,4806.0,822,735104,735024
2019-11-29 21:12:00.000000000,4806.0,4808.0,4804.0,4806.0,1154,735024,735266
2019-11-29 21:13:00.000000000,4806.0,4808.0,4806.0,4806.0,314,735266,735518
2019-11-29 21:14:00.000000000,4806.0,4808.0,4806.0,4808.0,396,735518,735566
2019-11-29 21:15:00.000000000,4808.0,4808.0,4808.0,4808.0,122,735566,735588
2019-11-29 21:16:00.000000000,4808.0,4808.0,4806.0,4808.0,124,735588,735622
2019-11-29 21:17:00.000000000,4808.0,4808.0,4806.0,4808.0,84,735622,735612
2019-11-29 21:18:00.000000000,4808.0,4808.0,4806.0,4806.0,210,735612,735646
2019-11-29 21:19:00.000000000,4806.0,4808.0,4806.0,4808.0,304,735646,735794
2019-11-29 21:20:00.000000000,4808.0,4808.0,4806.0,4806.0,684,735794,735628
2019-11-29 21:21:00.000000000,4806.0,4808.0,4806.0,4806.0,120,735628,735694
2019-11-29 21:22:00.000000000,4806.0,4808.0,4806.0,4808.0,342,735694,735962
2019-11-29 21:23:00.000000000,4808.0,4808.0,4806.0,4808.0,208,735962,735986
2019-11-29 21:24:00.000000000,4808.0,4808.0,4806.0,4808.0,210,735986,736000
2019-11-29 21:25:00.000000000,4808.0,4808.0,4806.0,4806.0,566,736000,735944
2019-11-29 21:26:00.000000000,4806.0,4806.0,4804.0,4804.0,920,735944,735908
2019-11-29 21:27:00.000000000,4804.0,4806.0,4802.0,4804.0,1044,735908,735734
2019-11-29 21:28:00.000000000,4804.0,4808.0,4804.0,4804.0,334,735734,735674
2019-11-29 21:29:00.000000000,4804.0,4808.0,4804.0,4808.0,568,735674,735600
2019-11-29 21:30:00.000000000,4808.0,4812.0,4808.0,4812.0,596,735600,735502
2019-11-29 21:31:00.000000000,4812.0,4814.0,4810.0,4812.0,826,735502,735348
2019-11-29 21:32:00.000000000,4812.0,4814.0,4812.0,4812.0,364,735348,735296
2019-11-29 21:33:00.000000000,4812.0,4814.0,4810.0,4810.0,670,735296,735390
2019-11-29 21:34:00.000000000,4810.0,4812.0,4808.0,4810.0,288,735390,735432
2019-11-29 21:35:00.000000000,4810.0,4814.0,4808.0,4814.0,810,735432,735454
2019-11-29 21:36:00.000000000,4814.0,4816.0,4808.0,4808.0,1166,735454,736076
2019-11-29 21:37:00.000000000,4808.0,4810.0,4808.0,4808.0,436,736076,736244
2019-11-29 21:38:00.000000000,4808.0,4814.0,4808.0,4814.0,638,736244,736312
2019-11-29 21:39:00.000000000,4814.0,4814.0,4810.0,4810.0,776,736312,736572
2019-11-29 21:40:00.000000000,4810.0,4816.0,4810.0,4816.0,800,736572,736594
2019-11-29 21:41:00.000000000,4816.0,4816.0,4814.0,4814.0,372,736594,736534
2019-11-29 21:42:00.000000000,4814.0,4816.0,4814.0,4816.0,872,736534,736602
2019-11-29 21:43:00.000000000,4816.0,4818.0,4816.0,4816.0,474,736602,736640
2019-11-29 21:44:00.000000000,4816.0,4820.0,4816.0,4820.0,1960,736640,735718
2019-11-29 21:45:00.000000000,4820.0,4822.0,4820.0,4820.0,1628,735718,735790
2019-11-29 21:46:00.000000000,4820.0,4822.0,4818.0,4820.0,1012,735790,735894
2019-11-29 21:47:00.000000000,4820.0,4820.0,4818.0,4818.0,552,735894,735912
2019-11-29 21:48:00.000000000,4818.0,4822.0,4818.0,4820.0,524,735912,736058
2019-11-29 21:49:00.000000000,4820.0,4820.0,4818.0,4818.0,212,736058,736108
2019-11-29 21:50:00.000000000,4818.0,4820.0,4818.0,4820.0,146,736108,736178
2019-11-29 21:51:00.000000000,4820.0,4820.0,4818.0,4820.0,90,736178,736196
2019-11-29 21:52:00.000000000,4820.0,4820.0,4814.0,4814.0,660,736196,736424
2019-11-29 21:53:00.000000000,4814.0,4816.0,4814.0,4816.0,320,736424,736286
2019-11-29 21:54:00.000000000,4816.0,4818.0,4814.0,4814.0,412,736286,736448
2019-11-29 21:55:00.000000000,4814.0,4816.0,4814.0,4814.0,18,736448,736460
2019-11-29 21:56:00.000000000,4814.0,4816.0,4814.0,4814.0,160,736460,736418
2019-11-29 21:57:00.000000000,4814.0,4816.0,4814.0,4816.0,56,736418,736392
2019-11-29 21:58:00.000000000,4816.0,4816.0,4814.0,4816.0,50,736392,736422
2019-11-29 21:59:00.000000000,4816.0,4816.0,4814.0,4816.0,458,736422,736262
2019-11-29 22:00:00.000000000,4816.0,4816.0,4814.0,4814.0,64,736262,736268
2019-11-29 22:01:00.000000000,4814.0,4816.0,4810.0,4810.0,752,736268,736700
2019-11-29 22:02:00.000000000,4810.0,4812.0,4810.0,4810.0,242,736700,736524
2019-11-29 22:03:00.000000000,4810.0,4812.0,4808.0,4810.0,1260,736524,736916
2019-11-29 22:04:00.000000000,4810.0,4810.0,4808.0,4810.0,302,736916,736824
2019-11-29 22:05:00.000000000,4810.0,4810.0,4808.0,4808.0,200,736824,736800
2019-11-29 22:06:00.000000000,4808.0,4810.0,4808.0,4808.0,624,736800,736748
2019-11-29 22:07:00.000000000,4808.0,4808.0,4806.0,4806.0,552,736748,736840
2019-11-29 22:08:00.000000000,4806.0,4808.0,4806.0,4806.0,214,736840,736732
2019-11-29 22:09:00.000000000,4806.0,4808.0,4806.0,4808.0,468,736732,736714
2019-11-29 22:10:00.000000000,4808.0,4808.0,4804.0,4804.0,316,736714,736710
2019-11-29 22:11:00.000000000,4804.0,4808.0,4804.0,4808.0,300,736710,736616
2019-11-29 22:12:00.000000000,4808.0,4808.0,4804.0,4806.0,304,736616,736714
